gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjTrialType 	clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1TrialType	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2TrialType	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3TrialType	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
7175-2	1620229204407	22	clickedObj		car_small_blue	overinformativeness	size_sufficient	target	3	4	car_big_green	overinformativeness	size_sufficient	distractor	1	2	car_big_blue	overinformativeness	size_sufficient	distractor	4	3	car_big_blue	overinformativeness	size_sufficient	distractor	2	1	1	1	0	smallest blue car		1620229202623
7175-2	1620229209371	23	clickedObj		cow	filler	none	target	4	4	door	filler	none	distractor	1	3	carrot	filler	none	distractor	2	1	pitcher	filler	none	distractor	3	2	1	1	0	cow		1620229207510
7175-2	1620229215630	24	clickedObj		lighter_small_black	overinformativeness	color_sufficient	target	1	3	lighter_big_white	overinformativeness	color_sufficient	distractor	2	1	lighter_small_white	overinformativeness	color_sufficient	distractor	3	2	lighter_small_white	overinformativeness	color_sufficient	distractor	4	4	2	2	0	small black lighter___the black lighter		1620229213822___1620229215738
7175-2	1620229221686	25	clickedObj		pepper_small_red	overinformativeness	color_sufficient	target	2	3	pepper_small_green	overinformativeness	color_sufficient	distractor	1	2	pepper_small_green	overinformativeness	color_sufficient	distractor	3	1	pepper_big_green	overinformativeness	color_sufficient	distractor	4	4	1	1	0	red peper		1620229219947
7175-2	1620229227550	26	clickedObj		tie_small_blue	overinformativeness	color_sufficient	target	3	3	tie_small_red	overinformativeness	color_sufficient	distractor	4	1	tie_small_red	overinformativeness	color_sufficient	distractor	1	2	tie_big_red	overinformativeness	color_sufficient	distractor	2	4	1	1	0	blue tie		1620229224712
7175-2	1620229236222	27	clickedObj		skirt_small_blue	overinformativeness	color_sufficient	target	2	2	skirt_big_green	overinformativeness	color_sufficient	distractor	3	4	skirt_small_green	overinformativeness	color_sufficient	distractor	4	1	skirt_small_green	overinformativeness	color_sufficient	distractor	1	3	2	2	0	blue dress___skirt		1620229231170___1620229232449
7175-2	1620229240886	28	clickedObj		pig	filler	none	target	3	2	fish	filler	none	distractor	1	4	horse	filler	none	distractor	2	3	tomato	filler	none	distractor	4	1	1	1	0	pig		1620229238984
7175-2	1620229246031	29	clickedObj		lock_small_gold	overinformativeness	color_sufficient	target	4	2	lock_big_silver	overinformativeness	color_sufficient	distractor	3	1	lock_small_silver	overinformativeness	color_sufficient	distractor	2	4	lock_small_silver	overinformativeness	color_sufficient	distractor	1	3	1	1	0	gold lock		1620229244530
7175-2	1620229257176	30	clickedObj		woman_young_happy	adjective_ordering	none	target	3	4	woman_old_sad	adjective_ordering	none	distractor	2	2	woman_young_sad	adjective_ordering	none	distractor	4	1	woman_old_happy	adjective_ordering	none	distractor	1	3	1	1	0	happy black haired girl		1620229253902
7175-2	1620229265640	31	clickedObj		pencil_long_black	adjective_ordering	none	target	1	2	pencil_short_blue	adjective_ordering	none	distractor	4	3	pencil_long_blue	adjective_ordering	none	distractor	3	1	pencil_short_black	adjective_ordering	none	distractor	2	4	1	1	0	longest black pencil		1620229262946
7175-2	1620229275336	32	clickedObj		balloon_big_yellow	overinformativeness	size_sufficient	target	4	2	baloon_small_yellow	overinformativeness	size_sufficient	distractor	3	1	baloon_small_yellow	overinformativeness	size_sufficient	distractor	1	3	baloon_small_pink	overinformativeness	size_sufficient	distractor	2	4	1	1	0	yellow balloon		1620229271457
7175-2	1620229286688	33	clickedObj		shorts_dry_green	adjective_ordering	none	target	4	2	shorts_wet_red	adjective_ordering	none	distractor	1	1	shorts_dry_red	adjective_ordering	none	distractor	2	3	shorts_wet_green	adjective_ordering	none	distractor	3	4	1	1	0	unwrinkled green shorts		1620229283469
7175-2	1620229306930	34	clickedObj		man2_mustached_glassed	adjective_ordering	none	target	1	4	man2_bearded_glassed	adjective_ordering	none	distractor	2	3	man2_mustached_hatted	adjective_ordering	none	distractor	4	1	man2_bearded_hatted	adjective_ordering	none	distractor	3	2	1	1	0	no hat, mustache and small goatee		1620229302205
7175-2	1620229317809	35	clickedObj		button_big_green	overinformativeness	size_sufficient	target	2	2	button_small_blue	overinformativeness	size_sufficient	distractor	4	3	button_small_green	overinformativeness	size_sufficient	distractor	3	4	button_small_green	overinformativeness	size_sufficient	distractor	1	1	1	1	0	largest green button		1620229312119
7175-2	1620229325962	36	clickedObj		clock_small_purple	overinformativeness	size_sufficient	target	4	3	clock_big_yellow	overinformativeness	size_sufficient	distractor	2	1	clock_big_purple	overinformativeness	size_sufficient	distractor	1	4	clock_big_purple	overinformativeness	size_sufficient	distractor	3	2	1	1	0	smallest purple clock		1620229323972
7175-2	1620229332106	37	clickedObj		bowl	filler	none	target	1	1	elephant	filler	none	distractor	4	4	banana	filler	none	distractor	2	2	guitar	filler	none	distractor	3	3	1	1	0	clear bowl		1620229330231
7175-2	1620229337322	38	clickedObj		tshirt_small_orange	overinformativeness	color_sufficient	target	1	2	tshirt_big_yellow	overinformativeness	color_sufficient	distractor	2	4	tshirt_small_yellow	overinformativeness	color_sufficient	distractor	4	1	tshirt_small_yellow	overinformativeness	color_sufficient	distractor	3	3	1	1	0	orange shirt		1620229335643
7175-2	1620229343394	39	clickedObj		scissors_big_green	overinformativeness	color_sufficient	target	2	3	scissors_small_blue	overinformativeness	color_sufficient	distractor	1	1	scissors_big_blue	overinformativeness	color_sufficient	distractor	3	4	scissors_big_blue	overinformativeness	color_sufficient	distractor	4	2	1	1	0	green scissors		1620229341733
7175-2	1620229351259	40	clickedObj		fish	filler	none	target	3	2	pig	filler	none	distractor	4	1	horse	filler	none	distractor	2	4	tomato	filler	none	distractor	1	3	1	1	0	orange fish		1620229348389
7175-2	1620229361539	41	clickedObj		lipstick_small_red	overinformativeness	color_sufficient	target	4	1	lipstick_small_pink	overinformativeness	color_sufficient	distractor	1	4	lipstick_small_pink	overinformativeness	color_sufficient	distractor	2	2	lipstick_big_pink	overinformativeness	color_sufficient	distractor	3	3	1	1	0	red lipstick, not the pink		1620229358427
7175-2	1620229372855	42	clickedObj		box_open_wood	adjective_ordering	none	target	1	1	box_closed_cardboard	adjective_ordering	none	distractor	3	3	box_closed_wood	adjective_ordering	none	distractor	2	2	box_open_cardboard	adjective_ordering	none	distractor	4	4	1	1	0	open crate, no top		1620229368691
7175-2	1620229381115	43	clickedObj		pot_small_blue	overinformativeness	color_sufficient	target	4	4	pot_big_green	overinformativeness	color_sufficient	distractor	2	1	pot_small_green	overinformativeness	color_sufficient	distractor	1	3	pot_small_green	overinformativeness	color_sufficient	distractor	3	2	1	1	0	blue pot		1620229379234
7175-2	1620229388084	44	clickedObj		glasses_small_red	overinformativeness	size_sufficient	target	1	3	glasses_big_red	overinformativeness	size_sufficient	distractor	2	1	glasses_big_blue	overinformativeness	size_sufficient	distractor	4	2	glasses_big_red	overinformativeness	size_sufficient	distractor	3	4	1	1	0	smallest red glasses		1620229386054
7175-2	1620229396850	45	clickedObj		earring_big_triangular	adjective_ordering	none	target	4	2	earring_big_round	adjective_ordering	none	distractor	2	1	earring_small_round	adjective_ordering	none	distractor	3	3	earring_small_triangular	adjective_ordering	none	distractor	1	4	1	1	0	large triangle earring		1620229394585
7175-2	1620229405233	46	clickedObj		flower_big_pink	overinformativeness	size_sufficient	target	2	1	flower_small_pink	overinformativeness	size_sufficient	distractor	4	2	flower_small_pink	overinformativeness	size_sufficient	distractor	3	3	flower_small_yellow	overinformativeness	size_sufficient	distractor	1	4	1	1	0	biggest pink flower		1620229403364
7175-2	1620229413340	47	clickedObj		dress_big_green	overinformativeness	size_sufficient	target	1	4	dress_small_green	overinformativeness	size_sufficient	distractor	3	1	dress_small_blue	overinformativeness	size_sufficient	distractor	2	2	dress_small_green	overinformativeness	size_sufficient	distractor	4	3	1	1	0	biggest green dress		1620229410827
7175-2	1620229426145	48	clickedObj		bottle_plastic_small	adjective_ordering	none	target	3	2	bottle_glass_big	adjective_ordering	none	distractor	1	3	bottle_plastic_big	adjective_ordering	none	distractor	4	1	bottle_glass_small	adjective_ordering	none	distractor	2	4	1	1	0	small water bottle, plastic		1620229421004
7175-2	1620229434676	49	clickedObj		hair_straight_brown	adjective_ordering	none	target	1	4	hair_straight_blond	adjective_ordering	none	distractor	2	3	hair_curly_blonde	adjective_ordering	none	distractor	3	2	hair_curly_brown	adjective_ordering	none	distractor	4	1	1	1	0	long brown hair, straight		1620229432593
7175-2	1620229441958	50	clickedObj		brush_big_red	overinformativeness	size_sufficient	target	2	3	brush_small_red	overinformativeness	size_sufficient	distractor	1	2	brush_small_blue	overinformativeness	size_sufficient	distractor	3	1	brush_small_red	overinformativeness	size_sufficient	distractor	4	4	1	1	0	biggest red brush		1620229440070
7175-2	1620229449973	51	clickedObj		toothbrush_small_purple	overinformativeness	color_sufficient	target	1	1	toothbrush_small_green	overinformativeness	color_sufficient	distractor	4	2	toothbrush_big_green	overinformativeness	color_sufficient	distractor	3	4	toothbrush_small_green	overinformativeness	color_sufficient	distractor	2	3	1	1	0	purple toothbrush		1620229447564
7175-2	1620229464285	52	clickedObj		man_old_bearded	adjective_ordering	none	target	1	3	man_young_cleanshaven	adjective_ordering	none	distractor	4	1	man_young_bearded	adjective_ordering	none	distractor	3	4	man_old_cleanshaven	adjective_ordering	none	distractor	2	2	2	2	0	old guy, full beard___older guy		1620229455860___1620229462826
7175-2	1620229480950	53	clickedObj		table_wood_low	adjective_ordering	none	target	3	1	table_wood_high	adjective_ordering	none	distractor	1	4	table_metal_high	adjective_ordering	none	distractor	2	2	table_metal_low	adjective_ordering	none	distractor	4	3	1	1	0	brown table, shorter legs		1620229475199
7175-2	1620229488718	54	clickedObj		chair_small_yellow	overinformativeness	size_sufficient	target	3	3	chair_big_yellow	overinformativeness	size_sufficient	distractor	1	4	chair_big_yellow	overinformativeness	size_sufficient	distractor	4	1	chair_big_blue	overinformativeness	size_sufficient	distractor	2	2	1	1	0	smallest yellow chair		1620229486177
7175-2	1620229494878	55	clickedObj		chick	filler	none	target	3	3	strawberry	filler	none	distractor	1	4	dog	filler	none	distractor	2	2	butterfly	filler	none	distractor	4	1	1	1	0	bird		1620229493264
7175-2	1620229500360	56	clickedObj		door	filler	none	target	3	4	cow	filler	none	distractor	4	2	carrot	filler	none	distractor	2	3	pitcher	filler	none	distractor	1	1	1	1	0	brown door		1620229498500
7175-2	1620229508382	57	clickedObj		bag_small_red	overinformativeness	size_sufficient	target	2	1	bag_big_blue	overinformativeness	size_sufficient	distractor	4	4	bag_big_red	overinformativeness	size_sufficient	distractor	3	2	bag_big_red	overinformativeness	size_sufficient	distractor	1	3	1	1	0	smallest red bookbag		1620229505614
7175-2	1620229519992	58	clickedObj		nails_black_matte	adjective_ordering	none	target	3	1	nails_red_glossy	adjective_ordering	none	distractor	1	3	nails_red_matte	adjective_ordering	none	distractor	4	2	nails_black_glossy	adjective_ordering	none	distractor	2	4	1	1	0	black nails, no glare		1620229517083
7175-2	1620229525225	59	clickedObj		carrot	filler	none	target	1	2	pitcher	filler	none	distractor	2	4	door	filler	none	distractor	3	3	cow	filler	none	distractor	4	1	1	1	0	carrot		1620229523374
7175-2	1620229533833	60	clickedObj		picture_colored_rectangular	adjective_ordering	none	target	3	3	picture_bw_square	adjective_ordering	none	distractor	1	4	picture_bw_rectangular	adjective_ordering	none	distractor	4	1	picture_colored_square	adjective_ordering	none	distractor	2	2	1	1	0	largest colored picture		1620229531693
7276-a	1620231259393	1	clickedObj		tomato	filler	none	target	3	3	pig	filler	none	distractor	1	2	fish	filler	none	distractor	2	4	horse	filler	none	distractor	4	1	2	1	1	The tomato is the target 	Hi	1620231249863___1620231257343
7276-a	1620231268976	2	clickedObj		elephant	filler	none	target	4	3	guitar	filler	none	distractor	3	1	bowl	filler	none	distractor	2	4	banana	filler	none	distractor	1	2	1	1	0	The elephant 		1620231267505
7276-a	1620231288102	3	clickedObj		butterfly	filler	none	target	3	4	dog	filler	none	distractor	2	1	chick	filler	none	distractor	4	2	strawberry	filler	none	distractor	1	3	1	1	0	The butterfly		1620231286799
7276-a	1620231295058	4	clickedObj		horse	filler	none	target	3	2	pig	filler	none	distractor	1	1	tomato	filler	none	distractor	4	3	fish	filler	none	distractor	2	4	1	1	0	The horse		1620231293642
7276-a	1620231304505	5	clickedObj		strawberry	filler	none	target	4	3	dog	filler	none	distractor	1	1	chick	filler	none	distractor	2	4	butterfly	filler	none	distractor	3	2	1	1	0	The cherry 		1620231302661
7276-a	1620231315397	6	clickedObj		key_big_silver	overinformativeness	size_sufficient	target	4	4	key_small_gold	overinformativeness	size_sufficient	distractor	2	2	key_small_silver	overinformativeness	size_sufficient	distractor	3	1	key_small_silver	overinformativeness	size_sufficient	distractor	1	3	1	1	0	The biggest key		1620231313499
7276-a	1620231327891	7	clickedObj		glove_small_green	overinformativeness	size_sufficient	target	1	2	glove_big_green	overinformativeness	size_sufficient	distractor	3	3	glove_big_orange	overinformativeness	size_sufficient	distractor	4	1	glove_big_green	overinformativeness	size_sufficient	distractor	2	4	1	1	0	The smallest green glove		1620231326154
7276-a	1620231344588	8	clickedObj		pants_big_green	overinformativeness	color_sufficient	target	2	2	pants_big_pink	overinformativeness	color_sufficient	distractor	3	1	pants_small_pink	overinformativeness	color_sufficient	distractor	4	3	pants_big_pink	overinformativeness	color_sufficient	distractor	1	4	1	1	0	The green shorts 		1620231340330
7276-a	1620231359392	9	clickedObj		brush_small_red	overinformativeness	size_sufficient	target	1	1	brush_big_red	overinformativeness	size_sufficient	distractor	4	2	brush_big_red	overinformativeness	size_sufficient	distractor	3	3	brush_big_blue	overinformativeness	size_sufficient	distractor	2	4	1	1	0	The smallest red paint brush 		1620231357671
3421-d	1620233393717	1	clickedObj		tomato	filler	none	target	3	3	pig	filler	none	distractor	1	1	fish	filler	none	distractor	2	4	horse	filler	none	distractor	4	2	3	2	1	Hi there___veggie	Hello	1620233382606___1620233387775___1620233391622
3421-d	1620233404402	2	clickedObj		elephant	filler	none	target	1	4	guitar	filler	none	distractor	3	2	bowl	filler	none	distractor	2	3	banana	filler	none	distractor	4	1	1	1	0	tusk		1620233402576
3421-d	1620233413335	3	clickedObj		butterfly	filler	none	target	4	4	strawberry	filler	none	distractor	2	2	dog	filler	none	distractor	3	1	chick	filler	none	distractor	1	3	1	1	0	wings		1620233410875
3421-d	1620233423284	4	clickedObj		horse	filler	none	target	4	3	tomato	filler	none	distractor	3	1	fish	filler	none	distractor	2	2	pig	filler	none	distractor	1	4	1	1	0	saddle		1620233421312
3421-d	1620233429257	5	clickedObj		strawberry	filler	none	target	1	2	dog	filler	none	distractor	3	3	chick	filler	none	distractor	4	1	butterfly	filler	none	distractor	2	4	1	1	0	fruit		1620233427636
3421-d	1620233440046	6	clickedObj		guitar	filler	none	target	3	2	bowl	filler	none	distractor	4	1	elephant	filler	none	distractor	1	3	banana	filler	none	distractor	2	4	1	1	0	rock-n-roll		1620233438898
3421-d	1620233464405	7	clickedObj		pants_small_pink	overinformativeness	color_sufficient	target	4	2	pants_small_green	overinformativeness	color_sufficient	distractor	1	1	pants_small_green	overinformativeness	color_sufficient	distractor	2	3	pants_big_green	overinformativeness	color_sufficient	distractor	3	4	1	1	0	only one 		1620233462139
3421-d	1620233475453	8	clickedObj		glasses_big_red	overinformativeness	size_sufficient	target	3	1	glasses_small_red	overinformativeness	size_sufficient	distractor	4	4	glasses_small_red	overinformativeness	size_sufficient	distractor	1	2	glasses_small_blue	overinformativeness	size_sufficient	distractor	2	3	1	1	0	biggest		1620233474161
